fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
22.5329,9.0443,2.3729,0.6398,0.3581,-23.1293,-18.2522,11.1217,35.6211,86.7946,g
24.5963,0.0,2.1222,0.717,0.4038,26.377,14.9811,0.0001,25.78,179.214,g
60.9973,14.2755,2.4914,0.4161,0.2403,-86.3971,43.923,-3.1255,5.081,255.541,g
41.2762,17.8982,2.6385,0.3931,0.208,-17.6255,-16.0743,-6.9331,8.699,139.522,g
24.383,14.6041,2.5119,0.4492,0.2508,-14.6978,-10.6287,12.2798,22.4899,95.3382,g
77.2639,27.1661,3.3625,0.1801,0.0953,-19.4939,65.9249,17.2258,6.142,312.559,g
40.3242,15.8403,2.6994,0.4396,0.2767,-54.3309,8.4771,-12.121,1.682,286.93,g
84.6878,25.0205,3.4849,0.2001,0.1275,-52.88,61.1816,13.1956,2.877,277.696,g
12.9954,9.5666,2.2492,0.8225,0.5718,11.0988,9.2907,9.7372,29.77,147.703,g
44.1521,16.7655,2.7093,0.2773,0.1455,14.0396,20.7402,-14.6241,0.337,180.685,g
36.3065,12.1659,2.5971,0.4703,0.2566,34.7771,33.949,5.9467,5.471,87.105,g
13.1518,10.457,2.1538,0.786,0.4877,13.1788,5.5659,10.5332,2.463,279.904,g
92.56,39.1323,3.9782,0.1048,0.0546,-69.4538,79.7168,20.5555,0.9188,256.883,g
44.5449,24.7786,3.419,0.1719,0.0974,22.5832,27.9356,11.02,4.7435,160.021,g
25.1503,0.0,2.1414,0.7437,0.4729,23.9352,18.4433,0.0,11.393,131.527,g
71.1507,25.1204,3.2766,0.1264,0.0653,-3.0002,39.6216,14.713,6.1414,222.839,g
47.1551,17.3828,2.8976,0.2734,0.1462,-8.9951,-14.8091,9.6464,1.221,217.515,g
39.0288,10.6103,2.5126,0.4485,0.2289,28.8228,-21.449,-6.7169,13.5464,138.408,g
88.3094,27.4454,2.7608,0.3886,0.2038,-48.1421,-87.6045,-19.1741,1.3258,278.594,g
51.4676,27.9588,3.3262,0.1585,0.088,14.6113,29.5828,16.4148,4.6537,145.576,g
64.775,24.0241,3.3869,0.1637,0.0876,-90.6431,43.3913,-10.169,0.656,250.51,g
29.9097,19.3262,2.5977,0.3662,0.2033,20.2616,19.5814,18.0175,10.3494,128.784,g
23.7716,0.0,2.07,0.7319,0.3702,26.9364,13.509,0.0,11.14,134.47,g
38.2496,20.226,2.6785,0.3396,0.2128,5.912,31.8818,18.2126,20.859,214.77,g
12.8217,11.5252,2.0394,0.7306,0.3699,-15.0692,4.0849,-11.6605,7.066,75.4619,g
23.0043,19.2486,2.5347,0.4117,0.2584,-10.5654,-16.6701,9.9744,31.2545,162.424,g
52.1771,23.834,3.3236,0.2331,0.1218,39.8164,40.0877,-8.5484,3.737,249.119,g
26.7579,13.1011,2.7063,0.4189,0.235,5.8026,17.6433,3.9521,15.5531,171.573,g
98.2237,28.6677,3.5247,0.2907,0.146,-26.4037,36.7369,-23.7532,1.4305,394.688,g
81.1257,25.7679,3.4824,0.2028,0.1134,70.7807,90.8954,16.4183,3.0993,257.882,g
23.6846,18.2775,2.7304,0.4205,0.2819,-1.2911,15.0703,4.8989,15.923,135.989,g
20.2889,18.7466,2.4166,0.41,0.2165,-29.2138,4.8046,16.8496,19.5164,201.838,g
57.0396,26.1477,3.1999,0.2802,0.1903,-56.2214,26.7743,-22.4117,2.377,273.673,g
40.6311,28.5333,2.9798,0.1823,0.099,49.2987,-20.9696,22.9384,1.8127,157.303,g
93.6965,15.2422,2.6959,0.3303,0.2085,-136.343,68.0302,-6.7811,1.151,204.871,g
20.6615,12.8963,2.4464,0.5438,0.3131,-10.7015,-11.7091,-7.4269,63.4783,125.519,g
43.2949,12.6941,2.7054,0.3232,0.1665,10.1203,35.6792,-7.3071,0.5486,244.195,g
95.6728,37.2822,3.1895,0.1849,0.0979,-50.5435,50.6607,-23.7846,6.4531,309.49,g
25.5449,21.1289,2.7763,0.3515,0.2201,-5.8842,-16.4746,-15.4612,69.3466,90.6994,g
84.4675,29.7596,3.411,0.1568,0.0933,83.599,82.9083,-8.2418,6.667,251.063,g
49.871,22.3306,3.235,0.1799,0.0934,-5.3975,-20.3188,15.5267,8.326,220.734,g
42.3916,17.42,2.7332,0.329,0.2043,24.5902,32.4753,11.2423,13.6997,129.937,g
48.8599,15.3837,2.6803,0.3695,0.2557,43.734,35.3682,5.5966,1.7526,147.69,g
19.6546,7.4092,2.0986,0.7331,0.4263,1.2064,-7.0747,4.9018,82.2589,235.163,g
12.8768,11.4371,2.0917,0.7368,0.3765,15.0655,-4.5621,11.6833,17.359,95.5684,g
43.4976,21.9862,2.6551,0.3584,0.1825,16.0811,45.1022,17.7898,20.1117,187.785,g
19.9109,9.3005,2.3927,0.6154,0.3421,23.6975,10.5138,4.5315,16.5079,159.443,g
23.2148,14.186,2.6069,0.5093,0.2781,-18.0458,-10.5751,10.0953,39.3565,136.953,g
16.559,11.5153,2.4265,0.5918,0.3202,-1.2529,5.5436,-5.058,0.202,76.778,g
66.2943,23.1329,3.1339,0.2131,0.1128,12.4525,71.725,14.015,2.314,179.632,g
35.4345,7.1801,2.4479,0.5526,0.3191,29.8928,14.9796,-4.0661,24.1245,209.343,g
17.1862,7.246,2.3064,0.8395,0.5506,4.0834,4.4909,-5.4289,12.358,81.6967,g
47.2817,30.8593,2.7709,0.2339,0.1212,32.9567,33.5565,32.12,19.286,176.973,g
102.541,16.3516,2.8765,0.2326,0.1176,52.5975,95.2413,5.0013,2.7131,291.018,g
39.5097,18.4043,2.6294,0.4038,0.2148,17.02,32.6702,-14.8209,3.056,213.216,g
76.9829,20.2038,3.0888,0.2681,0.1504,95.948,56.8328,-19.81,5.806,276.059,g
12.8751,11.4248,2.1287,0.7361,0.3903,15.1077,-6.3378,-11.4133,43.404,165.73,g
41.4478,29.1897,3.0261,0.162,0.0862,0.0996,-16.3166,7.3454,7.4614,217.693,g
42.302,18.6014,3.1154,0.266,0.1453,15.9651,26.2209,9.4423,20.828,184.564,g
84.0531,23.9536,3.3467,0.2237,0.1393,-37.4403,49.5898,13.4314,3.131,302.937,g
23.8755,12.984,2.2355,0.5116,0.2645,-29.5598,-7.2064,4.6306,41.4167,139.167,g
96.3203,18.1063,3.0596,0.2389,0.1364,-41.6331,-97.759,10.7497,84.7342,29.2971,g
18.8956,16.6437,2.3444,0.5792,0.2919,26.8778,-13.588,-15.5483,8.4598,224.207,g
21.4029,14.6598,2.4857,0.4641,0.2565,-25.7293,-11.7832,-6.5024,87.5655,239.845,g
23.0065,18.8357,2.5527,0.3557,0.1891,4.4306,17.961,10.6529,25.381,123.864,g
100.493,21.3018,3.0158,0.2594,0.1644,-128.16,76.2591,21.4862,2.818,233.032,g
18.2098,12.11,2.3375,0.5793,0.3885,1.2409,-9.4515,10.7636,0.251,90.8107,g
29.2617,12.7089,2.5422,0.3644,0.1994,15.8677,11.6095,9.145,6.879,136.742,g
20.6035,10.4368,2.238,0.5896,0.3324,6.6446,-17.2788,10.1291,6.7081,95.8627,g
15.0205,12.1918,2.356,0.6608,0.337,1.9014,-2.0715,3.6258,89.274,105.214,g
129.428,9.7503,2.4556,0.4694,0.268,-140.902,-94.7378,-4.1672,1.004,376.456,g
19.0259,10.069,2.1584,0.5694,0.3299,23.0957,10.651,3.3355,12.536,209.752,g
84.9403,33.2071,3.5457,0.1307,0.0673,67.7193,74.3871,30.809,4.5847,172.097,g
20.3648,11.1674,2.4208,0.5996,0.3435,-2.4649,8.6544,11.509,17.1627,211.915,g
29.9301,22.5662,3.065,0.2944,0.1898,4.7467,19.4692,-11.0954,23.2975,129.135,g
19.9198,11.549,2.4338,0.5893,0.3297,-2.5218,6.3967,-10.4492,45.987,230.496,g
67.2381,23.3964,3.107,0.2571,0.1356,-64.0668,48.9179,18.5981,6.5364,267.672,g
38.3967,21.3646,2.6258,0.3408,0.1787,6.7633,31.7121,19.9248,58.4662,161.691,g
67.7475,22.0689,2.8654,0.259,0.1302,49.1765,50.8477,-13.4234,2.3478,236.135,g
19.761,12.2279,2.4057,0.499,0.3163,0.442,-8.1121,-10.8094,36.6026,136.117,g
87.1697,38.9333,3.0953,0.1638,0.0911,83.1497,74.4686,39.114,26.8614,198.429,g
41.128,15.0705,2.8075,0.2773,0.1503,-1.9661,12.8811,15.1744,2.042,155.902,g
38.5817,20.6407,2.9852,0.2566,0.1392,37.7217,22.0848,12.3099,11.932,192.44,g
32.2257,18.0267,2.5838,0.352,0.1786,-27.7232,-13.897,9.7566,86.8054,123.916,g
102.0005,22.0017,3.3161,0.1064,0.0724,-54.0862,43.0553,-15.0647,88.4636,274.9392,h
38.0195,12.6736,2.8747,0.4084,0.1928,-51.484,8.3471,7.962,24.5402,163.8674,h
61.0387,9.9631,2.6232,0.3667,0.194,29.4891,50.759,-7.303,64.2081,243.605,h
11.5324,10.6671,2.6301,0.5927,0.3457,1.3976,24.256,-5.7455,5.6915,167.9793,h
25.7351,9.5793,2.7412,0.5898,0.3058,30.9741,16.6231,-2.7698,88.6277,165.783,h
59.987,28.5751,2.7873,0.2267,0.1375,87.8787,-20.3331,-15.203,54.755,153.4876,h
9.4412,7.8352,2.3029,0.609,0.364,-5.8695,11.1148,7.1603,23.1908,239.8898,h
129.93,38.311,3.8703,0.0992,0.0537,147.355,97.5116,-9.9733,49.379,218.399,h
108.2048,67.6058,3.4777,0.1505,0.0846,-47.9751,-78.1971,42.024,71.6379,322.8474,h
28.771,10.1493,2.2889,0.4884,0.2905,7.0959,19.2467,5.4223,50.347,57.9541,h
27.9343,11.5799,2.6385,0.4759,0.2655,10.4244,16.4298,-8.8598,73.5647,213.706,h
107.104,24.6377,2.9901,0.4153,0.2481,-130.956,65.9027,-19.8345,27.4646,331.158,h
141.4681,65.7044,3.5155,0.2149,0.1501,-104.6055,-168.8951,81.1526,33.4305,270.6249,h
24.9142,11.0858,2.4812,0.4455,0.2323,24.6563,20.0877,1.2165,33.1452,227.2788,h
13.1283,10.5093,2.224,0.7821,0.4866,-13.2176,-5.1053,10.3609,43.916,122.292,h
13.3675,10.4811,2.5605,0.795,0.4168,-14.646,-3.7434,11.8624,78.458,99.8211,h
149.8522,46.9361,3.2299,0.1746,0.0936,226.8701,-120.6832,19.2565,60.4394,155.0349,h
56.6019,25.0266,3.1268,0.2114,0.1206,67.5099,24.9611,9.7653,77.1579,171.739,h
17.5673,8.9286,2.5176,0.5196,0.2957,2.7447,9.885,-9.7273,68.1852,199.9041,h
147.469,57.9305,3.1745,0.273,0.1589,-104.576,-150.179,41.9046,57.359,282.838,h
31.0771,18.1839,2.7189,0.4355,0.2397,-5.9339,15.2866,14.5833,37.0526,141.625,h
36.1991,0.7291,2.0783,0.7007,0.3782,-25.4511,-17.9863,-0.7753,9.5051,135.8077,h
18.9361,6.9726,2.5738,0.6561,0.409,20.0525,15.8158,3.6558,15.4364,192.8464,h
45.214,6.4831,2.7199,0.4108,0.25,34.1133,35.0169,12.0494,0.4413,181.4927,h
25.1112,0.0,2.0986,0.7012,0.3625,-29.2831,-8.9276,0.0,16.042,188.039,h
33.7801,14.7812,2.4378,0.4526,0.2646,-34.2524,-19.3872,-10.7488,66.755,144.69,h
70.0385,8.3089,2.6712,0.5949,0.3507,68.9882,49.5583,-7.185,39.0935,202.874,h
33.2553,12.9241,2.8119,0.3146,0.1673,13.0698,9.245,6.7852,87.0983,170.38,h
80.596,26.4271,2.9326,0.21,0.1097,-63.9964,-77.8729,7.7452,45.2636,60.8011,h
25.7838,13.3367,2.4624,0.4793,0.281,11.6139,14.928,-9.3009,20.3804,148.372,h
48.8179,11.8139,2.7782,0.5041,0.2638,34.9309,40.7307,-3.6443,18.7259,132.2972,h
65.8319,61.4044,3.0416,0.3671,0.1967,-41.89,-55.0792,-34.2747,11.356,353.09,h
67.0759,43.4113,3.1229,0.2479,0.1428,-31.7024,40.2352,17.8383,89.4816,324.121,h
20.6204,8.7072,2.1851,0.5608,0.3138,-19.7423,24.1898,12.4961,39.6851,205.3396,h
297.1239,111.0237,4.0798,0.0928,0.0429,-291.9184,-269.2064,87.1154,41.3357,232.9571,h
69.4358,16.0666,2.4956,0.3471,0.1758,46.1161,71.9623,-10.8771,78.4354,161.377,h
30.3526,17.3972,2.7415,0.3554,0.2058,-1.368,-8.2302,11.042,55.8841,119.352,h
53.1843,20.4815,2.8521,0.2685,0.1414,50.682,65.4537,15.1972,13.9468,255.0306,h
56.7399,12.663,2.8623,0.3915,0.252,-69.4074,-17.4876,-3.1904,7.2318,257.8398,h
45.0761,17.3888,2.791,0.3042,0.161,15.3181,29.0213,6.1818,55.8688,190.582,h
25.0418,12.4918,2.5676,0.4898,0.2751,-9.9118,-16.346,-10.247,72.807,207.1403,h
50.1122,27.2217,3.2483,0.2049,0.1025,-41.7353,-43.1794,18.9071,85.7234,134.637,h
14.3633,6.543,2.253,0.6006,0.3084,-4.5373,10.3337,-9.1807,29.3263,123.2348,h
33.9387,11.3974,2.6015,0.4205,0.229,43.8658,20.4974,-9.7914,10.996,200.068,h
12.9003,9.3948,2.3795,0.7729,0.5069,14.412,9.0063,-6.9351,6.2747,164.2364,h
19.6163,9.8644,2.4487,0.669,0.3826,7.6638,-16.3864,-10.9154,61.1094,144.469,h
22.448,14.5589,2.6417,0.3863,0.2108,18.7096,21.6927,1.1683,20.0817,149.5562,h
212.881,80.0348,3.5707,0.176,0.0888,-177.735,-102.098,78.9216,49.4851,213.556,h
13.0046,10.9848,2.1189,0.7529,0.4525,-14.1025,6.2012,9.7395,70.6543,175.459,h
22.3368,12.6216,2.642,0.5547,0.2953,33.0666,-19.9338,1.0432,67.246,102.1734,h
191.1625,52.9846,3.2554,0.0897,0.0613,364.5869,-159.7142,37.5993,6.8004,116.0953,h
32.5101,12.912,2.5821,0.5105,0.2919,8.0503,21.3098,-6.7075,9.475,192.303,h
133.0634,29.4108,2.7891,0.2649,0.1375,-122.0927,73.4109,20.6973,29.3076,265.6031,h
100.769,34.9654,3.3592,0.1679,0.1091,-52.6052,63.912,-25.7638,71.2791,268.667,h
51.4678,33.389,3.1901,0.1473,0.0632,28.5589,-33.5638,-15.2996,61.5665,245.2822,h
84.0407,16.6481,3.0164,0.2396,0.1226,-97.1136,59.2023,-17.7659,24.7881,262.5706,h
20.9645,12.1573,2.3016,0.5563,0.3234,5.0535,19.1629,-8.7979,0.484,232.4261,h
136.6523,43.771,3.339,0.3489,0.184,-140.2324,-144.7238,35.798,8.6226,343.94,h
145.205,40.2078,3.6729,0.1187,0.0611,-89.6844,69.9035,39.7964,7.932,271.243,h
55.7428,10.4853,3.0882,0.2172,0.1334,18.4928,43.8593,4.4689,57.4427,107.9931,h
100.088,19.8171,2.7202,0.36,0.2467,-121.313,-58.6108,18.1352,1.9948,239.547,h
168.821,56.9345,3.3298,0.117,0.0704,-227.626,88.1297,51.8025,40.991,208.336,h
154.5193,79.6213,3.6816,0.1344,0.0838,-78.1494,-164.489,-58.2242,70.249,344.9825,h
106.494,61.7182,3.3706,0.147,0.076,-83.8944,-53.4208,-85.8212,80.5153,144.584,h
58.482,29.5883,2.8879,0.3192,0.1843,-57.8135,38.1542,6.4472,6.9794,276.1824,h
64.4738,35.6096,3.5658,0.2065,0.1034,-59.329,54.7788,-32.1846,44.389,292.869,h
124.186,44.7572,3.0633,0.1832,0.1076,20.0049,-110.985,27.7474,0.738,241.67,h
14.8256,9.8085,2.4788,0.5682,0.291,-13.1573,-4.4593,7.7445,83.6406,148.3716,h
18.6222,10.4887,2.2868,0.6878,0.3868,-9.2645,-15.4947,-5.5256,18.3697,102.8301,h
132.5455,45.6467,3.7384,0.089,0.0646,3.5937,-116.8661,17.769,31.3774,349.2639,h
49.9404,34.5562,3.0978,0.2328,0.1445,16.8769,50.7718,23.8988,33.2229,231.8664,h
38.3941,11.1133,2.9312,0.3639,0.2061,6.5716,31.6293,-6.0344,19.2056,202.6838,h
104.4142,79.3806,4.1743,0.0683,0.0349,-14.4292,44.7589,-31.5091,25.7709,320.1963,h
137.7972,52.4945,3.623,0.0574,0.0435,-56.9186,-121.8202,-31.5934,51.3917,35.6143,h
18.6761,16.1222,2.4772,0.5361,0.2718,-3.3256,7.2379,-12.5515,69.5612,194.6364,h
213.6676,42.1084,3.6067,0.1128,0.0838,-202.6464,-128.9566,39.676,15.1733,158.9085,h
55.9614,15.7893,2.7447,0.3895,0.2109,31.2455,35.1794,16.8186,17.8245,247.9746,h
19.4632,10.5655,2.4048,0.6181,0.372,7.1088,-16.5797,9.3113,64.519,166.183,h
24.6688,20.0879,2.5459,0.4211,0.229,4.5054,22.3275,-10.9475,2.713,235.57,h
15.7089,11.1832,2.3201,0.6651,0.4522,2.0375,3.6839,8.946,13.143,107.129,h
114.3182,20.9467,2.8904,0.3095,0.1836,-61.2215,-107.9771,-20.7941,67.5585,113.1306,h
54.2122,14.3806,2.8388,0.3594,0.2239,-49.5198,-37.021,6.2357,28.641,110.78,h
265.5827,76.4762,3.1605,0.2898,0.1615,473.0654,-284.7038,40.4617,77.5514,175.0569,h
83.2152,30.5765,2.9706,0.2204,0.1161,-95.0571,56.09,25.1687,29.039,283.383,h
91.3972,24.6923,3.0794,0.3836,0.2533,-89.6152,-81.031,13.0566,35.876,289.0848,h
123.2463,41.2888,3.4288,0.2255,0.1323,-80.5447,52.5229,21.8527,5.3595,343.0366,h
45.5931,19.0426,3.2043,0.2214,0.1529,10.5501,24.091,6.5958,14.1587,114.6499,h
28.2856,11.5951,2.6042,0.4577,0.245,-6.1261,-12.8769,-7.5274,28.6463,224.704,h
37.2785,24.7948,2.8214,0.334,0.1643,-51.5074,-21.2197,8.736,16.0577,268.5359,h
57.8035,11.2132,2.4235,0.4517,0.2333,-56.9836,33.2482,-12.087,66.5489,253.2812,h
94.1081,32.3064,2.6212,0.4139,0.2309,-35.0096,-108.817,23.4171,22.5311,103.659,h
21.4163,6.7823,2.0917,0.7287,0.4332,21.9518,13.9936,6.3718,35.26,241.902,h
213.304,112.6789,3.374,0.1666,0.0908,-12.9401,-144.2634,-99.5165,25.5932,169.2664,h
40.4955,13.1054,2.9443,0.4104,0.2311,5.3502,31.2155,-6.7521,45.0553,172.5288,h
128.229,46.1107,3.4186,0.1056,0.0543,36.945,-70.2825,24.5933,80.2086,175.292,h
101.2651,50.5664,3.2585,0.2454,0.127,-56.6419,-93.7945,36.5729,30.3729,348.8022,h
13.4186,11.2633,2.6321,0.5238,0.2713,17.8554,-0.5526,7.2492,27.306,235.0069,h
123.1291,70.0888,3.6388,0.1435,0.0654,-148.222,-84.1803,-60.7439,41.8865,326.6975,h
150.4992,80.7403,4.1611,0.0853,0.0502,-82.4448,-139.1029,-48.2237,62.273,335.0331,h
41.588,17.8972,2.5185,0.3121,0.1561,19.1734,33.876,13.6871,35.137,110.559,h
21.5295,13.7577,2.7135,0.5841,0.3337,-25.1393,-10.9723,9.932,7.3842,214.43,h
26.3331,13.2689,2.3377,0.521,0.3009,-8.2202,17.9252,0.4299,34.5949,268.2667,h
70.6634,26.8643,3.0906,0.1907,0.097,62.2422,44.3627,13.6471,30.316,78.655,h
194.1337,77.3386,3.7326,0.1645,0.0855,377.9719,-180.058,35.2675,59.7473,265.2916,h
64.5742,23.7415,2.5553,0.452,0.2968,-68.8607,-32.0465,-19.1409,62.084,110.0995,h
105.8399,43.4692,3.3905,0.1188,0.0511,53.4433,126.2927,-21.255,16.3486,132.5441,h
30.9451,16.7568,2.7266,0.4747,0.2523,-45.8489,20.8345,13.6632,24.0,184.2445,h
18.1313,11.7912,2.6217,0.5854,0.3883,-0.4923,-8.9053,9.3306,18.5319,222.983,h
32.3779,9.9834,2.7189,0.4508,0.2283,24.4339,16.3055,-6.3104,64.334,120.231,h
22.4648,7.3368,2.4472,0.7607,0.4375,-23.0117,-13.6033,1.8631,36.47,100.667,h
201.588,73.0943,3.4777,0.1821,0.092,-194.567,-82.46,59.7483,83.6042,257.416,h
10.3292,10.2773,2.2486,0.8249,0.5476,20.4383,18.1923,5.8693,22.7602,224.9884,h
18.184,5.8259,2.3666,0.6586,0.4091,11.3458,26.7226,-4.3583,80.9287,117.2926,h
18.412,7.886,2.6556,0.596,0.3414,16.4689,5.544,-4.2137,12.3364,66.5066,h
34.2537,11.0576,2.7582,0.4223,0.212,30.0354,-15.498,11.3238,76.958,210.047,h
16.6021,8.5853,2.3925,0.6667,0.4014,12.8686,7.1313,-4.6861,29.6895,76.7338,h
46.3757,15.9563,2.4609,0.474,0.3235,-47.9419,-12.5581,8.7319,84.6939,38.8883,h
64.5254,46.8133,3.03,0.2613,0.1321,-28.5505,53.0272,40.8204,26.525,304.326,h
82.0831,47.1104,3.631,0.2246,0.1251,-38.9918,-103.2639,38.5361,81.4305,323.3153,h
51.4775,9.3649,2.858,0.3456,0.177,-14.2241,-17.0837,9.2346,85.393,36.4756,h
202.829,73.9967,4.3622,0.0678,0.0364,-66.4079,-159.354,-21.2584,76.113,348.978,h
19.0658,9.7981,2.3424,0.6273,0.3614,-21.8739,-12.057,4.9351,86.4462,103.65,h
41.4326,10.3047,2.5447,0.4194,0.2297,-20.0393,-36.0657,7.8495,27.6215,106.01,h
23.5442,12.3195,2.3747,0.443,0.2426,-8.9309,-11.4544,-4.0241,87.491,39.6051,h
11.152,6.9539,2.4942,0.6461,0.3654,15.8527,14.4916,-4.4147,62.037,129.9786,h
201.777,65.8168,3.6415,0.0943,0.0544,-331.925,109.891,42.2368,73.3694,184.751,h
41.3104,7.2134,2.821,0.3669,0.2014,33.1523,22.7772,-9.2093,79.0118,253.6165,h
22.9575,3.5016,2.0488,0.7278,0.432,4.1849,6.0461,17.1601,38.5683,163.7858,h
86.5058,44.8406,3.2648,0.1914,0.0987,-161.9878,82.1991,-40.3299,3.2487,248.6552,h
42.2578,14.7049,2.7517,0.3114,0.1335,-63.8685,-36.6204,14.5079,15.9862,163.5211,h
28.8143,13.6411,2.4499,0.5411,0.344,6.1332,6.0571,4.8301,7.7544,203.8015,h
33.377,8.1712,2.7896,0.4593,0.2878,13.7864,17.8089,7.0559,40.3223,143.8758,h
8.2311,7.8292,2.3462,0.7684,0.4696,21.658,3.783,7.6089,36.76,177.9393,h
56.8933,16.4068,2.7271,0.2849,0.1528,5.102,30.1463,-10.4702,34.8387,277.501,h
118.801,99.6421,3.5763,0.0804,0.042,215.373,-117.005,-87.0201,51.4494,61.5123,h
21.6803,20.5232,2.6503,0.396,0.2315,21.807,13.8819,-12.7114,34.873,217.201,h
33.7071,9.7849,2.7392,0.4667,0.258,-9.5395,20.2014,9.1154,80.183,169.424,h
33.1352,11.9745,2.734,0.3875,0.2408,8.7624,-19.6741,-7.9867,86.6743,122.156,h
131.0715,60.9879,3.2783,0.1042,0.0897,35.9373,110.7311,-47.8311,84.4635,154.8328,h
103.15,43.3171,3.9352,0.1022,0.0513,24.9862,114.912,-24.1812,62.0401,184.945,h
38.9227,11.6441,2.8159,0.4553,0.3323,7.889,31.4526,-9.8763,8.727,163.378,h
164.503,45.826,3.3426,0.129,0.0725,-156.838,103.314,49.8142,52.613,256.654,h
120.443,82.0978,3.478,0.2275,0.1312,-150.198,52.6301,38.7605,9.209,311.406,h
172.156,77.0426,4.6094,0.0336,0.0176,89.0853,-94.9671,-37.8752,21.1865,188.98,h
124.8407,84.5275,3.8424,0.1766,0.0871,-28.1677,-105.7774,29.7997,44.333,417.0261,h
100.9329,17.1969,3.2708,0.1915,0.0734,-33.8136,34.2887,16.4053,88.4878,218.2294,h
34.5838,16.9877,2.5575,0.3296,0.1648,33.3383,17.116,7.074,0.1475,135.936,h
130.308,13.303,2.6021,0.325,0.1812,-204.573,116.05,4.7837,49.759,173.552,h
79.1429,19.1217,3.1096,0.404,0.2374,8.3398,57.8134,12.4639,10.901,335.435,h
94.4509,44.1084,3.125,0.2355,0.1436,-162.363,92.0315,29.1639,84.7466,128.619,h
17.809,10.7648,2.1875,0.5844,0.3149,1.8625,-7.6735,5.875,88.6601,163.45,h
100.2769,22.5083,3.1281,0.296,0.1988,-35.7316,57.1824,12.7032,38.7149,293.3493,h
78.9693,15.0919,3.1737,0.3504,0.2013,-57.9359,39.6514,-10.781,39.0288,291.7012,h
36.1823,18.2914,2.638,0.359,0.1991,-3.5161,16.0574,-13.5168,73.5459,75.9306,h
103.407,64.4265,4.1762,0.0668,0.0349,-0.7411,64.3895,49.2008,74.192,159.135,h
29.4396,20.4049,2.7712,0.3793,0.2108,1.5983,24.6059,-11.0959,2.898,263.367,h
164.082,26.3636,3.1871,0.1189,0.0686,-243.093,-86.734,-18.3354,17.1517,88.1233,h
92.1397,53.6752,3.0382,0.2175,0.146,-26.7572,-121.8984,21.4054,9.0489,103.5638,h
121.3533,93.6825,3.1753,0.248,0.1263,108.5985,-93.225,68.5775,9.9975,195.9205,h
14.8307,11.3327,2.6411,0.719,0.452,-5.7155,21.4362,-7.904,80.3825,263.0219,h
48.2689,28.4269,2.8817,0.5003,0.283,-0.861,57.7281,-30.09,89.8702,201.982,h
106.1422,24.5263,3.3461,0.29,0.1854,-52.4479,-75.1401,-16.4746,7.5751,336.0893,h
107.571,37.1208,3.2238,0.3823,0.3044,-52.7388,-60.3208,31.9757,24.561,322.381,h
25.4911,15.4594,2.7153,0.4784,0.249,14.4384,-15.4368,4.1073,75.1657,163.4802,h
286.3977,157.2832,3.4429,0.1738,0.0897,-287.5354,-224.9206,74.9705,46.2558,154.9772,h
303.2787,40.3691,3.4487,0.1013,0.0335,-258.7485,-242.5189,35.1782,73.703,157.817,h
180.7107,43.4046,3.6852,0.0896,0.0392,-21.5309,67.5287,-27.3058,33.9,125.6218,h
128.652,62.179,3.5485,0.1202,0.068,-12.2082,80.0568,53.1531,87.534,232.057,h
45.0726,13.8787,2.8026,0.4685,0.2339,8.6753,14.8679,-3.1617,39.4333,178.2788,h
269.738,116.564,3.5754,0.0867,0.049,-275.429,-141.642,99.6914,67.2745,100.327,h
104.1008,56.1199,4.0334,0.1241,0.0405,-105.5007,71.4614,43.8211,32.0244,278.6976,h
60.5409,14.2346,2.917,0.2978,0.1544,-59.3082,-11.6876,2.9627,87.738,139.354,h
18.1846,9.8595,2.506,0.6086,0.343,35.0678,18.9098,12.3553,19.1522,179.6576,h
33.0512,10.0088,2.6415,0.4247,0.2317,26.9853,26.5446,7.1818,36.865,132.566,h
112.429,51.2607,3.7315,0.0926,0.0496,-80.9799,82.8492,41.6052,12.037,253.998,h
72.5174,17.8667,2.9948,0.1984,0.1037,79.73,32.7802,-8.4234,37.8377,166.101,h
53.3437,15.3243,2.7177,0.3657,0.207,15.1222,31.9582,13.7668,45.9154,191.041,h
37.289,9.2609,2.8065,0.4309,0.2709,-45.9142,-23.4213,-5.7087,1.6194,141.427,h
44.7018,23.1111,2.8322,0.3835,0.1919,-15.4115,-38.9734,7.362,43.7833,224.231,h
120.2285,73.8126,3.2527,0.2561,0.1536,-170.5162,63.0578,56.8318,7.8807,192.4968,h
103.1844,57.2482,3.8243,0.0899,0.0461,-186.6154,100.4328,35.5461,41.5666,222.7026,h
82.7549,20.2817,2.8631,0.3716,0.2212,-78.0738,-85.3215,17.4832,89.8116,199.8195,h
39.1762,18.1031,2.8325,0.3779,0.261,-17.1528,-34.279,14.5987,62.053,252.382,h
103.885,24.9776,3.2098,0.1906,0.1046,30.9622,66.1967,16.2249,1.2493,240.588,h
207.5245,106.8183,4.1841,0.0753,0.047,-217.1199,-250.3647,-49.1582,0.4183,284.4439,h
38.859,14.3258,2.8924,0.34,0.2423,18.6246,20.2685,8.789,38.7344,206.017,h
122.175,32.547,2.8245,0.3191,0.1685,75.7206,127.517,-16.0631,80.6468,188.298,h
24.2743,10.6304,2.6772,0.5237,0.2955,7.8475,20.6559,-1.8926,14.3837,207.386,h
